TCS.NS,INFY.NS,RELIANCE.NS
0.6420836534760834,0.7554821996050145,0.5983141994225565
0.6481319996974029,0.7575881258080863,0.5894088608521475
0.6473174363562015,0.7654593245464061,0.5974312390186198
0.6357704506140367,0.7609714559051277,0.5883745667472144
0.6569300026468816,0.7755056903484303,0.6071439388230129
0.6836082999421706,0.7918349775275046,0.6148383370632646
0.679148419629741,0.7877265601689818,0.6229112049170997
0.6832215733034839,0.790695676471842,0.6383000690781493
0.6937502425465685,0.7883825012905701,0.6154942969157062
0.6990043558134431,0.7974275741544989,0.6094900849522831
0.7035664496725489,0.8070595367208628,0.6149896707642613
0.7077613610216726,0.8072665015368441,0.6297478875970965
0.7108368655508279,0.8155864871392917,0.6263169576755305
0.7563123464023835,0.8311908764983638,0.6440519002853038
0.760202077305004,0.8258055288495694,0.658103735258881
0.7928272935329883,0.8515249565468608,0.6534366878440223
0.7958821307076507,0.8458632137799733,0.6576749113190266
0.7954544063277149,0.8455179566842057,0.6453638199901868
0.8271834006997361,0.8495225601121494,0.6524779929090414
0.8173266451228216,0.8371633980118116,0.663250231662049
0.8359812913266358,0.8473131988614568,0.6727862852412181
0.8412151865293329,0.8418929939804971,0.686837984853703
0.8608878122644912,0.8288435071301037,0.6852990645973249
0.85321022703819,0.8214209058144326,0.7069192766343846
0.8878922943285128,0.8272209408611062,0.7008142206573276
0.8587697453967258,0.8074046990958905,0.7053300020517357
0.9083798203726088,0.8152414194850033,0.7191042114253627
0.9105384356913082,0.8232161479916835,0.7665826559328479
0.914591146655716,0.8437571928561618,0.7853016060018296
0.8998872225147914,0.8273589489786737,0.7930212490857627
0.8828823703478725,0.8181067218572844,0.7882026649282692
0.8899084846173386,0.8169676102431007,0.7853016060018296
0.9118825999913849,0.817174575059082,0.7580305421323412
0.9283987366180986,0.8132045447010849,0.756466444712828
0.9563605440209315,0.8306729434943427,0.7614360918491336
0.9354859543704126,0.8243208759773997,0.7866132549845284
0.9047546091429792,0.8167604559856403,0.767616950037781
0.9029829451081242,0.8143782293852151,0.7695342045466504
0.919050914645567,0.8355062586728677,0.7747563001197708
0.9187252914897281,0.8344361037570982,0.7877738409884147
0.9216169239574457,0.8521464193192421,0.8177441403959833
0.9224520423305609,0.8668530455085794,0.8141113194055116
0.9084610295970557,0.8373704575485326,0.8351764832843094
0.8849188910234547,0.8138604858226732,0.8470841985586142
0.890112125452639,0.8174163971072286,0.8368920497659116
0.8834526320802607,0.8056440299885861,0.8325527792356355
0.8649811840024118,0.7987047886069896,0.8347981490318179
0.8825363044826986,0.8080950238459461,0.8511708852909836
0.906974664912263,0.8177960378314635,0.8779374583701192
0.897850814161788,0.804504634212184,0.8530377854735822
0.9312499329574608,0.8165532070074404,0.8593698420021341
0.9486620667949803,0.8392346564241975,0.9092449900067983
0.8468155903065391,0.8165187286582334,0.8998601347675337
0.8334762731750263,0.8125140305095502,0.9075041110009685
0.83443337386868,0.8291195233652384,0.9212027888851895
0.8194365124423371,0.8336421545179424,0.9239526494717245
0.8340048632306927,0.8863930815971812,0.9275853351011041
0.8286999801582164,0.9071068970906524,0.9398207595794452
0.8183752887181686,0.893435663305659,0.9239526494717245
0.7872179039494809,0.8598103690793617,0.8846479845122546
0.7734860194051856,0.8364385001918095,0.8871202194988397
0.7710778233164712,0.827980411751055,0.8742036580049217
0.7668544943549198,0.8357472282343581,0.9040985612841761
0.769772073338332,0.8533356382046631,0.8871202194988397
0.7419815578681153,0.8358865624422795,0.8725890708980453
0.732228251386243,0.8107053379872791,0.841130476282554
0.7643240913005096,0.8332048288633038,0.8419124573117647
0.767507425505279,0.8317070098083326,0.8232438615690536
0.7707924116438303,0.8349114124283084,0.8145655912306857
0.7774849278543652,0.8392300151079579,0.8222600571514835
0.7750774057011234,0.8592913941472056,0.8238241545709968
0.7762811667777443,0.8627743704622846,0.8337891674511124
0.7675483109239492,0.861137406640871,0.8480173779277294
0.7691398095424657,0.8563658493845521,0.8503635917375454
0.7845855119935523,0.8890352219070126,0.8698141685094669
0.7957062335493053,0.8938764936276622,0.8620945254255339
0.7969709857861955,0.897463852197758,0.8318719129422429
0.7828922491186749,0.8940854475791746,0.8046762452010685
0.7640385673052899,0.8884781692375454,0.8093686728207008
0.7569787562621944,0.8745463586979687,0.7540949183787842
0.7593659480286798,0.8588735809649202,0.7652454237037374
0.7508165149460073,0.8303835716349273,0.7478637058638662
0.7518774017024397,0.8487730348998566,0.8192830606523613
0.7522652515669139,0.827353455175778,0.7787424135606908
0.7747711020288321,0.8306271933771259,0.7933239164877559
0.7858507135207573,0.8419815578720038,0.7751095925702192
0.805704066285148,0.8435489019498263,0.8061901236554032
0.8322708272597239,0.8667798263768844,0.8141871216171022
0.8312708193409821,0.8579331934623746,0.7765473980907791
0.7888095148905763,0.8298958545468322,0.753514625376841
0.8084384471425949,0.841284981553136,0.763227325181234
0.8257411787883977,0.8703323277148147,0.7815174513103613
0.8154780401215127,0.8773676159263453,0.8008670487075571
0.8297813096239839,0.8744419764429521,0.802128343363985
0.8187014734869011,0.8642720000757766,0.7772539829916758
0.8244762019063501,0.8694964171880255,0.762369541940433
0.8026639433683036,0.8569926165183499,0.7588630128489149
0.8072550164527306,0.8830447034530446,0.7743526533430518
0.8083771190145894,0.9173511345176584,0.7423388075276605
0.7971753005569684,0.9020613127347299,0.7105014725764012
0.818150755883218,0.9109076614870208,0.7276059708995986
0.8273124593427366,0.9200328680966341,0.7552805461847139
0.8403506396405813,0.9429502668756837,0.7548518576059515
0.8436972908748743,0.9470601050453002,0.7586611894605553
0.8539807599285156,0.9489061175389657,0.7573745822798996
0.858245086631316,0.9641263195783032,0.7715776155933811
0.8534094872929185,0.9624197360132989,0.7736463391643396
0.8693453654777341,0.9675046294761469,0.7517488399300603
0.8712226127366278,0.9639521281382166,0.7563148402896469
0.9036246440006068,0.9714054189735113,0.7743274761799164
0.9309664307686587,0.9718930413408668,0.8016993840630384
0.9212537850602995,0.9339296319625663,0.8075019079991941
0.8994211961354968,0.915226643049629,0.780710022395831
0.9182133251757187,0.9127885312128516,0.7905488787380854
0.9289668642214903,0.9381787096193648,0.791557995679883
0.9436782016526133,0.9415572089586877,0.8004130476045672
0.9208254990674698,0.956777221556546,0.8334863646880271
0.9363326419691407,0.9702561722401928,0.8406510272942445
0.9650008460698245,0.9929295703940857,0.8425176567546588
0.985813209011708,1.0,0.849203005733659
0.9741624372067643,0.9869392413815967,0.833839386416291
0.9459753107109294,0.9495329793935032,0.8337385424026573
0.9099598620880913,0.9193363864985058,0.8114625735547945
0.9128011740405222,0.8928664863815257,0.811664261582062
0.8873939190465341,0.8588039612213292,0.7612344038218664
0.8868009681532354,0.8485990329012489,0.7588881900120501
0.8374787759467264,0.8182630110775906,0.7411531797217308
0.8541581172803852,0.8235569532126907,0.7400179062420718
0.8730445972867695,0.8583859585975648,0.7656240286784131
