Date,TCS.NS,INFY.NS,RELIANCE.NS
,TCS.NS,INFY.NS,RELIANCE.NS
2021-10-19,3223.504150390625,1621.3851318359375,1243.0245361328125
2021-10-20,3201.06298828125,1603.7667236328125,1228.7144775390625
2021-10-21,3133.340087890625,1560.4324951171875,1193.26904296875
2021-10-22,3103.492431640625,1530.312255859375,1195.4986572265625
2021-10-25,3098.259033203125,1519.411865234375,1183.850341796875
2021-10-26,3089.078857421875,1529.4212646484375,1210.8096923828125
2021-10-27,3095.42041015625,1552.08837890625,1195.4986572265625
2021-10-28,3035.015869140625,1529.6009521484375,1182.3941650390625
2021-10-29,3013.81640625,1497.148681640625,1154.0244140625
2021-11-01,3083.57861328125,1526.14453125,1154.7296142578125
2021-11-02,3090.497802734375,1524.2144775390625,1137.89404296875
2021-11-03,3097.63818359375,1528.343994140625,1130.06787109375
2021-11-04,3112.184814453125,1533.9097900390625,1137.0068359375
2021-11-08,3106.951416015625,1559.7637939453125,1138.4173583984375
2021-11-09,3109.568115234375,1564.2523193359375,1147.40380859375
2021-11-10,3090.5869140625,1562.142578125,1160.235107421875
2021-11-11,3094.045654296875,1555.9935302734375,1162.3509521484375
2021-11-12,3127.618896484375,1598.095703125,1179.8917236328125
2021-11-15,3151.7900390625,1604.3349609375,1172.9300537109375
2021-11-16,3154.538818359375,1608.958251953125,1145.6749267578125
2021-11-17,3123.937744140625,1604.6041259765625,1121.149658203125
2021-11-18,3082.958251953125,1597.3778076171875,1125.3812255859375
2021-11-22,3067.61328125,1579.423583984375,1075.5345458984375
2021-11-23,3072.802001953125,1559.22509765625,1085.59033203125
2021-11-24,3054.21923828125,1522.509033203125,1069.9154052734375
2021-11-25,3056.525390625,1546.20849609375,1134.3221435546875
2021-11-26,3057.368408203125,1518.60400390625,1097.7620849609375
2021-11-29,3106.28662109375,1522.8231201171875,1110.9119873046875
2021-11-30,3130.368896484375,1537.4556884765625,1094.48583984375
2021-12-01,3173.521728515625,1539.4755859375,1122.5147705078125
2021-12-02,3231.26513671875,1569.414306640625,1129.7265625
2021-12-03,3229.092529296875,1558.013427734375,1095.7825927734375
2021-12-06,3136.799560546875,1521.880615234375,1075.011474609375
2021-12-07,3179.464599609375,1536.5582275390625,1083.7703857421875
2021-12-08,3217.072509765625,1573.992431640625,1100.2646484375
2021-12-09,3194.765380859375,1583.0592041015625,1117.71435546875
2021-12-10,3225.8544921875,1579.2886962890625,1118.851806640625
2021-12-13,3201.772216796875,1566.182373046875,1096.419677734375
2021-12-14,3214.323974609375,1572.9151611328125,1082.9969482421875
2021-12-15,3166.913330078125,1556.8011474609375,1079.8345947265625
2021-12-16,3176.891845703125,1590.37548828125,1093.803466796875
2021-12-17,3179.330810546875,1634.58740234375,1064.9329833984375
2021-12-20,3154.983154296875,1614.8828125,1036.2218017578125
2021-12-21,3200.5751953125,1626.28369140625,1051.646484375
2021-12-22,3220.48828125,1638.0435791015625,1076.6038818359375
2021-12-23,3248.827880859375,1667.5782470703125,1076.21728515625
2021-12-24,3256.10107421875,1672.8746337890625,1079.652587890625
2021-12-27,3278.45361328125,1675.2535400390625,1078.4923095703125
2021-12-28,3287.723388671875,1694.868408203125,1091.30078125
2021-12-29,3277.2119140625,1692.6690673828125,1093.16650390625
2021-12-30,3311.849609375,1699.2222900390625,1073.4189453125
2021-12-31,3315.929931640625,1694.6441650390625,1077.53662109375
2022-01-03,3386.357666015625,1704.2493896484375,1093.780517578125
2022-01-04,3445.787109375,1704.8779296875,1118.4649658203125
2022-01-05,3424.676513671875,1655.9530029296875,1123.69775390625
2022-01-06,3377.221923828125,1631.8494873046875,1099.53662109375
2022-01-07,3418.06787109375,1628.7073974609375,1108.4091796875
2022-01-10,3441.4404296875,1661.428955078125,1109.3193359375
2022-01-11,3473.41650390625,1665.78271484375,1117.3048095703125
2022-01-12,3423.744873046875,1685.397705078125,1147.130859375
2022-01-13,3457.450927734375,1702.7684326171875,1153.592041015625
2022-01-14,3519.762451171875,1731.9886474609375,1155.2755126953125
2022-01-17,3565.000244140625,1741.100341796875,1161.304443359375
2022-01-18,3539.6767578125,1724.2681884765625,1147.44921875
2022-01-19,3478.409912109375,1676.0616455078125,1147.3583984375
2022-01-20,3400.12744140625,1637.1458740234375,1127.26953125
2022-01-21,3406.302978515625,1603.0330810546875,1127.4515380859375
2022-01-24,3351.079345703125,1559.1353759765625,1081.9730224609375
2022-01-25,3349.790283203125,1545.98388671875,1079.8572998046875
2022-01-27,3242.58544921875,1506.8887939453125,1063.863525390625
2022-01-28,3278.839599609375,1513.7113037109375,1062.8399658203125
2022-01-31,3319.890625,1558.5966796875,1085.931884765625
2022-02-01,3377.11376953125,1590.7794189453125,1082.337158203125
2022-02-02,3426.4736328125,1604.2899169921875,1084.5439453125
2022-02-03,3398.39501953125,1560.7064208984375,1070.5294189453125
2022-02-04,3389.775634765625,1562.995361328125,1060.76953125
2022-02-07,3357.876220703125,1539.5654296875,1054.3084716796875
2022-02-08,3326.287841796875,1541.630126953125,1072.031005859375
2022-02-09,3341.482177734375,1559.584228515625,1084.5211181640625
2022-02-10,3350.190185546875,1588.580322265625,1083.406494140625
2022-02-11,3283.193115234375,1545.265625,1081.2906494140625
2022-02-14,3317.669189453125,1510.12060546875,1064.068359375
2022-02-15,3392.35302734375,1560.43701171875,1100.1964111328125
2022-02-16,3388.177001953125,1555.9935302734375,1097.92138671875
2022-02-17,3362.497314453125,1548.3629150390625,1111.82177734375
2022-02-18,3371.1162109375,1532.3387451171875,1103.1312255859375
2022-02-21,3304.91796875,1553.659423828125,1091.9833984375
2022-02-22,3186.7392578125,1556.93603515625,1087.023681640625
2022-02-23,3166.657958984375,1564.56640625,1080.2213134765625
2022-02-24,3022.577392578125,1506.48486328125,1026.3931884765625
2022-02-25,3128.4052734375,1521.2520751953125,1039.224853515625
2022-02-28,3158.127685546875,1540.10400390625,1073.62353515625
2022-03-02,3150.974365234375,1528.61328125,1091.369140625
2022-03-03,3149.419677734375,1544.8170166015625,1082.1551513671875
2022-03-04,3131.6044921875,1547.016357421875,1058.1531982421875
2022-03-07,3096.550537109375,1561.873291015625,1019.022216796875
2022-03-08,3198.779296875,1596.30029296875,1017.1793212890625
2022-03-09,3227.790771484375,1627.8546142578125,1071.1436767578125
2022-03-10,3217.439208984375,1639.1209716796875,1088.50244140625
2022-03-11,3198.068603515625,1635.6199951171875,1091.6419677734375
2022-03-14,3237.031982421875,1697.292236328125,1100.605712890625
2022-03-15,3193.403076171875,1651.1502685546875,1075.398193359375
2022-03-16,3248.49462890625,1696.1253662109375,1093.55322265625
2022-03-17,3263.466796875,1664.8851318359375,1129.2032470703125
2022-03-21,3222.547607421875,1663.4937744140625,1122.69677734375
2022-03-22,3288.524658203125,1694.3299560546875,1151.70361328125
2022-03-23,3298.6982421875,1680.8643798828125,1155.3663330078125
2022-03-24,3331.975341796875,1693.701416015625,1173.316650390625
2022-03-25,3294.2998046875,1684.5897216796875,1181.1429443359375
2022-03-28,3294.522216796875,1682.2109375,1193.0189208984375
2022-03-29,3292.433837890625,1693.072998046875,1193.291748046875
2022-03-30,3315.714111328125,1709.1868896484375,1216.224365234375
2022-03-31,3323.17822265625,1711.7901611328125,1198.8428955078125
2022-04-01,3339.882568359375,1708.827880859375,1208.443603515625
2022-04-04,3350.190185546875,1690.3349609375,1212.015625
2022-04-05,3389.6865234375,1670.72021484375,1194.88427734375
2022-04-06,3336.8623046875,1641.76904296875,1191.6993408203125
2022-04-07,3273.59619140625,1625.7451171875,1170.677734375
2022-04-08,3274.92919921875,1628.9769287109375,1190.1522216796875
2022-04-11,3284.481201171875,1585.842041015625,1187.67236328125
2022-04-12,3279.771484375,1564.2071533203125,1165.3087158203125
2022-04-13,3253.8701171875,1569.68359375,1161.0313720703125
2022-04-18,3134.891845703125,1455.5401611328125,1157.4822998046875
2022-04-19,3084.99853515625,1402.2164306640625,1201.5955810546875
2022-04-20,3160.43798828125,1425.287353515625,1236.9273681640625
2022-04-21,3224.281005859375,1453.2060546875,1265.8890380859375
2022-04-22,3209.974853515625,1423.2677001953125,1255.287109375
2022-04-25,3152.79638671875,1401.408447265625,1226.2574462890625
2022-04-26,3151.1083984375,1419.272705078125,1262.9541015625
2022-04-27,3164.34765625,1393.95751953125,1264.1826171875
2022-04-28,3184.873291015625,1420.709228515625,1283.065673828125
2022-04-29,3151.46337890625,1407.1988525390625,1269.597412109375
2022-05-02,3147.642333984375,1383.3643798828125,1265.13818359375
2022-05-04,3091.974365234375,1378.4720458984375,1225.64306640625
2022-05-05,3121.8740234375,1422.998291015625,1201.6412353515625
2022-05-06,3050.078857421875,1385.0255126953125,1192.42724609375
2022-05-09,3061.18603515625,1409.712158203125,1145.8568115234375
2022-05-10,3055.54296875,1394.1370849609375,1125.9954833984375
2022-05-11,3031.773681640625,1370.5721435546875,1114.4610595703125
2022-05-12,3028.79736328125,1354.45849609375,1091.755859375
2022-05-13,3034.35107421875,1350.508544921875,1104.1322021484375
2022-05-16,3000.497314453125,1336.7735595703125,1104.4051513671875
2022-05-17,3066.961181640625,1363.121337890625,1150.793701171875
2022-05-18,3064.47314453125,1354.817626953125,1154.979736328125
2022-05-19,2898.4453125,1281.1607666015625,1128.361572265625
2022-05-20,2926.034912109375,1306.2965087890625,1194.15625
2022-05-23,2951.581298828125,1318.191162109375,1186.1710205078125
2022-05-24,2921.59228515625,1293.593994140625,1190.2431640625
2022-05-25,2833.613525390625,1266.1690673828125,1188.491455078125
2022-05-26,2886.660400390625,1278.2882080078125,1177.16162109375
2022-05-27,2917.38818359375,1311.8621826171875,1171.7015380859375
2022-05-30,3019.321533203125,1370.6171875,1212.51611328125
2022-05-31,3009.57177734375,1364.0850830078125,1197.887451171875
2022-06-01,3001.3857421875,1341.3597412109375,1198.2742919921875
2022-06-02,3062.0361328125,1368.076904296875,1239.5892333984375
2022-06-03,3077.377685546875,1380.505859375,1264.7059326171875
2022-06-06,3069.147705078125,1388.0811767578125,1259.2685546875
2022-06-07,3008.094970703125,1366.8975830078125,1261.634521484375
2022-06-08,3045.174560546875,1360.819091796875,1239.4754638671875
2022-06-09,3065.7041015625,1374.427490234375,1273.4649658203125
2022-06-10,3005.590087890625,1339.7720947265625,1235.016357421875
2022-06-13,2880.08544921875,1292.32470703125,1211.6513671875
2022-06-14,2871.98974609375,1306.8856201171875,1195.817138671875
2022-06-15,2868.18798828125,1290.238037109375,1181.3475341796875
2022-06-16,2810.66796875,1267.5576171875,1164.830810546875
2022-06-17,2763.16748046875,1258.576416015625,1178.4810791015625
2022-06-20,2784.18994140625,1282.9351806640625,1157.118408203125
2022-06-21,2873.2421875,1315.3680419921875,1175.7965087890625
2022-06-22,2883.08154296875,1303.8916015625,1140.078125
2022-06-23,2959.87890625,1317.6812744140625,1121.581787109375
2022-06-24,2945.835205078125,1307.3843994140625,1137.5528564453125
2022-06-27,2965.15673828125,1337.7760009765625,1134.1856689453125
2022-06-28,2968.242431640625,1342.8109130859375,1150.1339111328125
2022-06-29,2943.509033203125,1327.4793701171875,1173.999267578125
2022-06-30,2922.576416015625,1326.254638671875,1181.052001953125
2022-07-01,2965.51513671875,1342.1307373046875,1095.987548828125
2022-07-04,2893.906005859375,1349.9327392578125,1098.2625732421875
2022-07-05,2877.13330078125,1339.000732421875,1107.157958984375
2022-07-06,2916.89599609375,1353.2440185546875,1097.420654296875
2022-07-07,2941.138671875,1359.6397705078125,1086.6142578125
2022-07-08,2921.100341796875,1373.928466796875,1088.1158447265625
2022-07-11,2785.442626953125,1336.4605712890625,1102.9036865234375
2022-07-12,2759.4111328125,1305.116455078125,1101.333740234375
2022-07-13,2718.306396484375,1310.4237060546875,1081.81396484375
2022-07-14,2689.605712890625,1296.2711181640625,1090.732177734375
2022-07-15,2685.883056640625,1297.6319580078125,1092.847900390625
2022-07-18,2747.680419921875,1351.656494140625,1102.1529541015625
2022-07-19,2757.32177734375,1346.43994140625,1108.909912109375
2022-07-20,2838.536865234375,1374.69970703125,1138.89501953125
2022-07-21,2849.74853515625,1390.66650390625,1131.29638671875
2022-07-22,2844.09814453125,1366.5347900390625,1138.9407958984375
2022-07-25,2840.2861328125,1364.0850830078125,1101.31103515625
2022-07-26,2794.677978515625,1316.501953125,1101.8116455078125
2022-07-27,2860.108154296875,1334.555419921875,1100.76513671875
2022-07-28,2924.37109375,1376.6048583984375,1118.0101318359375
2022-07-29,2961.503173828125,1405.9078369140625,1141.829833984375
2022-08-01,2958.72314453125,1407.132568359375,1171.5877685546875
2022-08-02,2952.4443359375,1400.373779296875,1176.0467529296875
2022-08-03,2995.226806640625,1420.7860107421875,1185.920654296875
2022-08-04,3009.08447265625,1451.449951171875,1170.245361328125
2022-08-05,3018.143310546875,1466.645751953125,1153.0003662109375
2022-08-08,3026.57421875,1469.140380859375,1168.083984375
2022-08-10,3008.456298828125,1453.76318359375,1175.068603515625
2022-08-11,3069.67041015625,1469.6392822265625,1178.9815673828125
2022-08-12,3050.880126953125,1446.18798828125,1198.0465087890625
2022-08-16,3042.943115234375,1448.31982421875,1206.373291015625
2022-08-17,3050.476806640625,1457.2105712890625,1212.67529296875
2022-08-18,3032.6728515625,1436.072509765625,1214.87451171875
2022-08-19,3036.708984375,1448.9095458984375,1193.2137451171875
2022-08-22,3008.725830078125,1429.449951171875,1189.9041748046875
2022-08-23,2945.987060546875,1399.2850341796875,1208.25537109375
2022-08-24,2919.752685546875,1394.8397216796875,1205.036865234375
2022-08-25,2886.43212890625,1377.2852783203125,1201.52197265625
2022-08-26,2890.02001953125,1380.3697509765625,1195.1080322265625
2022-08-29,2809.611572265625,1326.1182861328125,1185.8184814453125
2022-08-30,2880.108642578125,1354.4232177734375,1204.2152099609375
2022-09-01,2808.849609375,1328.3409423828125,1168.8138427734375
2022-09-02,2807.683349609375,1318.18017578125,1155.1646728515625
2022-09-05,2810.374267578125,1325.710205078125,1173.10498046875
2022-09-06,2804.67919921875,1320.0853271484375,1185.4532470703125
2022-09-07,2824.904296875,1322.3988037109375,1178.56005859375
2022-09-08,2842.88720703125,1338.955322265625,1180.226318359375
2022-09-09,2885.9384765625,1371.3883056640625,1172.876953125
2022-09-12,2908.63037109375,1393.6602783203125,1186.0010986328125
2022-09-13,2896.4326171875,1401.598388671875,1195.906982421875
2022-09-14,2798.714111328125,1338.5018310546875,1181.572998046875
2022-09-15,2784.319091796875,1299.854736328125,1169.864013671875
2022-09-16,2698.529052734375,1249.2774658203125,1140.87646484375
2022-09-19,2716.557861328125,1261.298095703125,1142.3599853515625
2022-09-20,2726.872314453125,1259.7105712890625,1142.54248046875
2022-09-21,2691.802490234375,1249.4588623046875,1145.6923828125
2022-09-22,2697.36328125,1241.021728515625,1134.896240234375
2022-09-23,2674.626953125,1238.7537841796875,1113.62353515625
2022-09-26,2685.70361328125,1252.1806640625,1085.252197265625
2022-09-27,2706.376953125,1264.246337890625,1093.880126953125
2022-09-28,2722.701416015625,1265.2896728515625,1064.7554931640625
2022-09-29,2688.3046875,1268.873291015625,1061.49169921875
2022-09-30,2694.8076171875,1282.300048828125,1085.434814453125
2022-10-03,2677.227783203125,1264.4278564453125,1081.6688232421875
2022-10-04,2772.47998046875,1296.77001953125,1101.61767578125
2022-10-06,2782.165771484375,1320.130859375,1105.680419921875
2022-10-07,2748.935791015625,1316.5472412109375,1110.359619140625
2022-10-10,2797.0546875,1326.9346923828125,1098.239501953125
2022-10-11,2753.1064453125,1291.6898193359375,1076.373291015625
2022-10-12,2781.09033203125,1296.135009765625,1084.2935791015625
2022-10-13,2783.376953125,1288.151611328125,1087.7401123046875
2022-10-14,2779.654541015625,1337.4583740234375,1082.2164306640625
2022-10-17,2798.17919921875,1351.701904296875,1099.586181640625
2022-10-18,2827.80908203125,1364.1759033203125,1118.9873046875
2022-10-19,2807.26171875,1347.619384765625,1138.4569091796875
2022-10-20,2839.138916015625,1361.6358642578125,1141.5155029296875
2022-10-21,2821.24462890625,1361.27294921875,1128.2769775390625
2022-10-24,2843.095458984375,1377.0130615234375,1132.0430908203125
2022-10-25,2843.45556640625,1384.6790771484375,1114.559326171875
2022-10-27,2839.22900390625,1397.65625,1118.941650390625
2022-10-28,2844.48974609375,1387.843017578125,1153.178955078125
2022-10-31,2871.376708984375,1410.2210693359375,1163.8839111328125
2022-11-01,2931.22021484375,1442.6414794921875,1154.8680419921875
2022-11-02,2915.034423828125,1424.573974609375,1162.08056640625
2022-11-03,2883.606201171875,1403.8927001953125,1166.417236328125
2022-11-04,2893.182861328125,1388.53076171875,1183.5816650390625
2022-11-07,2907.840576171875,1382.5235595703125,1189.9041748046875
2022-11-09,2891.96923828125,1385.962890625,1188.71728515625
2022-11-10,2882.61669921875,1377.4794921875,1174.3375244140625
2022-11-11,2981.80224609375,1439.981689453125,1201.407958984375
2022-11-14,2999.382080078125,1453.922119140625,1195.58740234375
2022-11-15,2996.7744140625,1461.901123046875,1190.2237548828125
2022-11-16,3017.231689453125,1469.971923828125,1183.3990478515625
2022-11-17,3011.521240234375,1455.84814453125,1186.4576416015625
2022-11-18,3006.53076171875,1461.350830078125,1185.8184814453125
2022-11-21,2952.621826171875,1438.239013671875,1164.477294921875
2022-11-22,2980.90234375,1453.69287109375,1170.9366455078125
2022-11-23,2974.922607421875,1451.9503173828125,1167.28466796875
2022-11-24,3039.531982421875,1494.7342529296875,1177.3504638671875
2022-11-25,3048.074951171875,1500.099365234375,1194.925537109375
2022-11-28,3053.11083984375,1488.8646240234375,1235.9874267578125
2022-11-29,3054.999267578125,1494.04638671875,1238.110107421875
2022-11-30,3049.109130859375,1499.4573974609375,1246.85205078125
2022-12-01,3125.408935546875,1519.7718505859375,1243.1771240234375
2022-12-02,3092.587646484375,1502.1629638671875,1242.6522216796875
2022-12-05,3080.67236328125,1503.8597412109375,1224.5294189453125
2022-12-06,3044.208251953125,1479.234619140625,1228.067138671875
2022-12-07,3039.937255859375,1472.4478759765625,1209.9442138671875
2022-12-08,3012.91552734375,1485.884033203125,1209.37353515625
2022-12-09,2960.93994140625,1439.2481689453125,1191.04541015625
2022-12-12,2955.274658203125,1418.9793701171875,1192.871337890625
2022-12-13,2996.32470703125,1441.8619384765625,1198.3037109375
2022-12-14,3026.22412109375,1448.510986328125,1193.9669189453125
2022-12-15,2972.045654296875,1412.8348388671875,1177.0079345703125
2022-12-16,2913.72998046875,1396.05126953125,1171.1876220703125
2022-12-19,2879.37939453125,1382.43212890625,1186.5716552734375
2022-12-20,2917.05712890625,1382.38623046875,1196.8428955078125
2022-12-21,2939.17822265625,1384.44970703125,1179.8155517578125
2022-12-22,2931.22021484375,1395.913818359375,1176.7569580078125
2022-12-23,2903.029541015625,1373.031494140625,1142.245849609375
2022-12-26,2925.105712890625,1377.892333984375,1152.22021484375
2022-12-27,2931.040283203125,1389.310302734375,1161.6468505859375
2022-12-28,2928.882568359375,1385.0,1161.5328369140625
2022-12-29,2939.3583984375,1391.78662109375,1161.0079345703125
2022-12-30,2928.522705078125,1383.2115478515625,1162.7880859375
2023-01-02,2932.794189453125,1397.7022705078125,1175.8896484375
2023-01-03,2977.666015625,1396.3724365234375,1167.28466796875
2023-01-04,2980.6328125,1370.9219970703125,1149.7095947265625
2023-01-05,2977.4404296875,1352.9462890625,1147.6551513671875
2023-01-06,2887.92236328125,1328.4591064453125,1158.0863037109375
2023-01-09,2985.39892578125,1361.4296875,1185.4302978515625
2023-01-10,2955.229736328125,1347.947998046875,1167.9010009765625
2023-01-11,2993.26708984375,1349.32373046875,1153.178955078125
2023-01-12,2998.347900390625,1357.89892578125,1128.2769775390625
2023-01-13,3034.4970703125,1379.0386962890625,1126.4510498046875
2023-01-16,3066.225341796875,1399.0777587890625,1115.7232666015625
2023-01-17,3107.012939453125,1411.91748046875,1131.5638427734375
2023-01-18,3117.681640625,1417.3287353515625,1129.692138671875
2023-01-19,3102.138671875,1411.367431640625,1128.482421875
2023-01-20,3092.94189453125,1399.123779296875,1115.0615234375
2023-01-23,3140.580322265625,1419.71337890625,1109.4237060546875
2023-01-24,3160.26171875,1423.2900390625,1102.873046875
2023-01-25,3154.23779296875,1415.1275634765625,1087.6258544921875
2023-01-27,3137.0400390625,1393.2540283203125,1066.992431640625
2023-01-30,3157.824462890625,1411.275634765625,1077.218017578125
2023-01-31,3088.895263671875,1406.644287109375,1074.524658203125
2023-02-01,3134.557373046875,1422.556396484375,1068.1566162109375
2023-02-02,3182.426025390625,1452.5006103515625,1062.244873046875
2023-02-03,3202.566650390625,1466.853515625,1063.1805419921875
2023-02-06,3182.011474609375,1439.7525634765625,1055.1690673828125
2023-02-07,3193.599853515625,1432.9197998046875,1052.6356201171875
2023-02-08,3237.329833984375,1458.691162109375,1073.6572265625
2023-02-09,3256.413818359375,1482.9951171875,1075.5289306640625
2023-02-10,3253.378662109375,1475.245361328125,1066.6728515625
2023-02-13,3202.65869140625,1437.55126953125,1060.6014404296875
2023-02-14,3218.936767578125,1461.213134765625,1085.5946044921875
2023-02-15,3237.835693359375,1464.6983642578125,1110.1768798828125
2023-02-16,3272.231689453125,1469.0545654296875,1109.3095703125
2023-02-17,3219.902587890625,1452.54638671875,1113.9429931640625
2023-02-20,3207.165283203125,1460.4796142578125,1102.16552734375
2023-02-21,3173.781005859375,1448.6029052734375,1111.1585693359375
2023-02-22,3128.302978515625,1432.36962890625,1085.9598388671875
2023-02-23,3139.5693359375,1422.1893310546875,1080.755615234375
2023-02-24,3127.291259765625,1422.1434326171875,1088.1510009765625
2023-02-27,3064.20263671875,1384.2205810546875,1080.91552734375
2023-02-28,3046.728759765625,1364.2728271484375,1060.2362060546875
2023-03-01,3113.726318359375,1372.0684814453125,1069.982421875
2023-03-02,3054.6376953125,1350.149169921875,1061.833984375
2023-03-03,3073.674560546875,1356.7066650390625,1088.927001953125
2023-03-06,3100.9892578125,1382.5235595703125,1099.5633544921875
2023-03-08,3118.049072265625,1368.995849609375,1103.51220703125
2023-03-09,3068.800537109375,1357.7154541015625,1076.9896240234375
2023-03-10,3063.42041015625,1349.5989990234375,1060.3046875
2023-03-13,3018.31103515625,1316.1695556640625,1042.8665771484375
2023-03-14,2956.693115234375,1302.32080078125,1038.9635009765625
2023-03-15,2941.932373046875,1301.9998779296875,1021.2057495117188
2023-03-16,2929.148681640625,1287.738525390625,1016.1157836914062
2023-03-17,2923.90673828125,1302.962890625,1014.8377075195312
2023-03-20,2890.79833984375,1287.325927734375,1004.8631591796875
2023-03-21,2856.586669921875,1275.4490966796875,1036.1103515625
2023-03-22,2879.30224609375,1274.1192626953125,1039.26025390625
2023-03-23,2873.646240234375,1260.6375732421875,1026.11328125
2023-03-24,2869.829833984375,1266.23193359375,1005.7990112304688
2023-03-27,2871.48583984375,1273.8441162109375,1021.4339599609375
2023-03-28,2865.599609375,1263.434814453125,1026.2044677734375
2023-03-29,2886.751953125,1268.8916015625,1020.133056640625
2023-03-31,2948.3701171875,1309.6121826171875,1064.116455078125
2023-04-03,2942.944091796875,1293.92919921875,1064.299072265625
2023-04-05,2979.547119140625,1305.5765380859375,1061.7427978515625
2023-04-06,2961.98046875,1304.0635986328125,1068.8638916015625
2023-04-10,3001.2509765625,1309.2911376953125,1061.2861328125
2023-04-11,2955.63525390625,1289.6187744140625,1066.535888671875
2023-04-12,2981.248046875,1309.9332275390625,1071.2379150390625
2023-04-13,2932.689697265625,1274.0731201171875,1075.27783203125
2023-04-17,2887.30419921875,1154.021484375,1080.73291015625
2023-04-18,2879.2568359375,1154.984375,1068.3619384765625
2023-04-19,2841.412841796875,1130.0843505859375,1073.6800537109375
2023-04-20,2855.391357421875,1122.013671875,1070.9638671875
2023-04-21,2906.938720703125,1125.6363525390625,1072.3106689453125
2023-04-24,2919.7685546875,1124.67333984375,1076.4190673828125
2023-04-25,2920.871826171875,1123.389404296875,1084.65869140625
2023-04-26,2941.24267578125,1125.8197021484375,1078.290771484375
2023-04-27,2931.86181640625,1142.969970703125,1085.115234375
2023-04-28,2960.647216796875,1148.9312744140625,1104.949951171875
2023-05-02,2960.78515625,1171.584228515625,1114.3310546875
2023-05-03,2924.45849609375,1163.9722900390625,1104.767333984375
2023-05-04,2961.98046875,1168.0078125,1117.5037841796875
2023-05-05,2971.177734375,1154.7548828125,1114.6505126953125
2023-05-08,2989.4794921875,1160.7164306640625,1128.4139404296875
2023-05-09,3019.50634765625,1165.3936767578125,1131.9061279296875
2023-05-10,3022.77099609375,1158.561279296875,1139.6895751953125
2023-05-11,3018.49462890625,1152.0037841796875,1132.24853515625
2023-05-12,3011.275390625,1142.0069580078125,1134.097412109375
2023-05-15,2993.57177734375,1154.0673828125,1136.3341064453125
2023-05-16,2996.4228515625,1159.5242919921875,1120.1514892578125
2023-05-17,2950.94482421875,1143.566162109375,1113.5323486328125
2023-05-18,2942.805908203125,1142.7406005859375,1111.1356201171875
2023-05-19,2963.958251953125,1163.7430419921875,1114.741943359375
2023-05-22,3033.71533203125,1185.662353515625,1120.69921875
2023-05-23,3032.19775390625,1192.3114013671875,1120.49365234375
2023-05-24,3037.991943359375,1191.027587890625,1113.9656982421875
2023-05-25,3028.9326171875,1196.255126953125,1113.828857421875
2023-05-26,3061.4892578125,1208.2694091796875,1144.2088623046875
2023-05-29,3053.62646484375,1205.4722900390625,1150.6453857421875
2023-05-30,3049.809326171875,1214.1390380859375,1150.3486328125
2023-05-31,3025.25390625,1209.049072265625,1127.5009765625
2023-06-01,3056.982666015625,1210.149658203125,1124.465087890625
2023-06-02,3040.061279296875,1207.3614501953125,1120.7904052734375
2023-06-05,3024.702392578125,1212.4732666015625,1130.8563232421875
2023-06-06,2972.64892578125,1188.7720947265625,1131.8148193359375
2023-06-07,3011.826904296875,1198.0201416015625,1140.3970947265625
2023-06-08,2976.466064453125,1192.3040771484375,1141.081787109375
2023-06-09,2951.496826171875,1176.642578125,1133.001708984375
2023-06-12,2986.075927734375,1200.80859375,1134.0059814453125
2023-06-13,2983.13330078125,1212.7984619140625,1150.759521484375
2023-06-14,2989.89306640625,1208.6624755859375,1164.910888671875
2023-06-15,2979.9326171875,1196.02197265625,1165.23046875
2023-06-16,2941.57568359375,1200.52978515625,1176.5745849609375
2023-06-19,2974.46630859375,1202.7138671875,1164.88818359375
2023-06-20,2990.494873046875,1211.4508056640625,1167.3074951171875
2023-06-21,3018.75341796875,1207.6866455078125,1170.5943603515625
2023-06-22,3000.501220703125,1191.1422119140625,1157.4471435546875
2023-06-23,2979.979736328125,1175.759765625,1147.9749755859375
2023-06-26,2955.241455078125,1180.732421875,1139.210205078125
2023-06-27,2962.375732421875,1188.91162109375,1139.62109375
2023-06-28,2979.1455078125,1202.10986328125,1154.708251953125
2023-06-30,3059.566162109375,1241.2862548828125,1164.180419921875
2023-07-03,3031.817138671875,1239.61328125,1194.058349609375
2023-07-04,3065.681640625,1250.255615234375,1181.7557373046875
2023-07-05,3075.965576171875,1252.25390625,1179.8155517578125
2023-07-06,3078.69873046875,1249.09375,1204.5804443359375
2023-07-07,3084.58203125,1236.3602294921875,1202.2294921875
2023-07-10,3031.4931640625,1235.3843994140625,1248.5411376953125
2023-07-11,3031.91015625,1253.462158203125,1262.076171875
2023-07-12,3020.32861328125,1239.2415771484375,1263.468505859375
2023-07-13,3095.0517578125,1268.798095703125,1252.170166015625
2023-07-14,3256.35693359375,1325.35546875,1251.120361328125
2023-07-17,3235.09326171875,1322.567138671875,1276.6842041015625
2023-07-18,3239.864990234375,1371.1309814453125,1287.52587890625
2023-07-19,3215.035400390625,1370.8988037109375,1297.294921875
2023-07-20,3217.124755859375,1347.244140625,1295.723876953125
2023-07-21,3128.8779296875,1237.661376953125,1255.6134033203125
2023-07-24,3153.447509765625,1242.3087158203125,1230.2166748046875
2023-07-25,3157.534423828125,1240.44970703125,1229.425537109375
